DEPTH,DT,CNL,DEN,GR,RD,RS,DTXX
2363.375,93.32478694,20.2,2.522,132,5.43,5.54,180.9876488
2363.5,95.25657185,21.2,2.537,132,5.4,5.51,184.3735679
2363.625,97.05650663,21.9,2.53,131,5.5,5.59,187.5705329
2363.75,98.41143176,22.3,2.511,131,5.7,5.78,190.381704
2363.875,99.52656142,22.6,2.493,131,5.9,5.99,192.6695656
2364,101.2253803,22.9,2.486,131,6.01,6.12,194.3545229
2364.125,101.6739646,23,2.488,131,5.99,6.13,195.1908037
2364.25,101.9282571,23,2.491,130,5.87,6.03,195.2672724
2364.375,101.4770968,22.9,2.488,129,5.68,5.86,194.6701215
2364.5,100.2804056,22.5,2.478,127,5.51,5.69,193.5391768
2364.625,98.85742421,21.8,2.467,127,5.42,5.59,192.0347547
2364.75,96.47561647,20.9,2.467,128,5.42,5.58,190.0756012
2364.875,94.93193438,20.1,2.478,127,5.47,5.6,187.9180073
2365,94.02695571,19.4,2.493,126,5.49,5.61,185.5281785
2365.125,93.64521181,19.2,2.499,125,5.47,5.57,182.8077138
2365.25,93.54435663,19.4,2.497,126,5.41,5.49,179.8287527
2365.375,93.14220768,19.8,2.494,128,5.33,5.42,177.1283754
2365.5,91.56631325,19.8,2.5,128,5.33,5.41,174.8414328
2365.625,90.86385427,19.4,2.519,126,5.47,5.53,173.1636146
2365.75,90.48009547,19,2.541,123,5.76,5.8,172.2878213
2365.875,90.40701765,19,2.555,120,6.1,6.13,172.2741318
2366,91.09789705,19.5,2.551,118,6.37,6.39,173.0700201
2366.125,92.14883209,20.2,2.533,116,6.45,6.47,174.7486618
2366.25,93.49698773,20.5,2.515,114,6.35,6.4,176.9612103
2366.375,95.04807041,20.4,2.508,115,6.13,6.2,179.3174268
2366.5,96.73281673,20.4,2.51,118,5.9,5.98,181.4370951
2366.625,98.42452795,21.1,2.51,122,5.7,5.78,182.9958193
2366.75,99.89450827,22.3,2.5,126,5.48,5.58,183.795524
2366.875,100.0126384,23.2,2.481,129,5.26,5.37,183.5779228
2367,99.16949075,23.2,2.457,132,5.07,5.18,182.6103071
2367.125,98.0938851,22.1,2.438,134,5,5.09,181.5269216
2367.25,97.08388406,20.7,2.432,135,5.05,5.13,180.2940941
2367.375,95.85870604,19.3,2.44,134,5.2,5.28,178.5746126
2367.5,92.53029396,18.5,2.461,130,5.42,5.5,176.8511874
2367.625,90.60861457,18.2,2.486,127,5.63,5.69,175.6302189
2367.75,88.78098051,18,2.509,125,5.75,5.8,174.7590778
2367.875,87.87279416,17.5,2.522,125,5.72,5.77,174.2104836
2368,88.27890512,16.7,2.525,126,5.58,5.64,173.8845234
2368.125,89.18161398,16.3,2.52,128,5.37,5.45,173.5631037
2368.25,89.63117106,16.5,2.511,131,5.25,5.32,172.9457317
2368.375,89.76986181,17.2,2.498,132,5.27,5.31,171.9475142
2368.5,89.97010394,17.9,2.49,130,5.46,5.45,170.5464282
2368.625,89.89265052,18.5,2.499,127,5.71,5.67,168.9639692
2368.75,89.00451791,18.9,2.532,126,5.92,5.87,167.4869915
2368.875,87.36795295,19,2.584,127,6.02,5.98,166.1806431
2369,87.23836837,19,2.634,129,6.08,6.05,165.2593375
2369.125,87.3845689,18.7,2.66,129,6.13,6.1,164.9379963
2369.25,87.52901037,18.2,2.658,128,6.18,6.15,165.0355228
2369.375,87.75186798,17.9,2.635,126,6.23,6.19,165.4033854
2369.5,88.38909488,18,2.602,125,6.28,6.23,166.0117339
2369.625,88.98210669,18.5,2.565,126,6.27,6.22,166.8900147
2369.75,89.67417953,19,2.533,125,6.19,6.14,167.7029287
2369.875,90.42259587,19.1,2.51,124,6.03,5.99,168.3116699
2370,90.92319862,18.8,2.5,122,5.87,5.83,168.5990822
2370.125,91.0993584,18.5,2.499,122,5.76,5.71,168.479307
2370.25,91.84361693,18.5,2.502,124,5.68,5.64,167.8915445
2370.375,91.9460748,18.8,2.506,124,5.64,5.61,166.4691002
2370.5,90.59572264,19.1,2.51,123,5.7,5.67,164.770961
2370.625,89.49129882,19.4,2.513,121,5.97,5.92,163.0081874
2370.75,88.99017625,19.5,2.515,119,6.39,6.32,161.3865997
2370.875,88.20222021,19.4,2.515,117,6.85,6.79,160.1467936
2371,88.86134094,18.9,2.508,117,7.2,7.15,160.0393461
2371.125,89.09223261,18.3,2.494,118,7.36,7.31,160.8831783
2371.25,90.07794311,17.9,2.474,121,7.2,7.18,162.7167738
2371.375,91.47622087,18.2,2.462,124,6.77,6.79,165.3214094
2371.5,93.00292388,18.9,2.469,127,6.22,6.28,168.370972
2371.625,95.53704462,19.7,2.501,129,5.73,5.79,171.5496957
2371.75,95.91605512,20.2,2.541,129,5.31,5.39,174.1504175
2371.875,95.96050177,20.1,2.571,129,4.96,5.06,175.8150382
2372,95.90116063,19.5,2.573,132,4.69,4.79,176.6362571
2372.125,95.52068661,19,2.554,136,4.52,4.63,176.6539825
2372.25,94.48602717,18.9,2.526,139,4.49,4.59,175.9275634
2372.375,93.63022008,19.2,2.501,138,4.57,4.66,174.9723469
2372.5,92.99362854,19.4,2.486,136,4.68,4.78,174.0976746
2372.625,93.03166903,19.7,2.481,133,4.75,4.88,173.3980649
2372.75,93.1488439,20.2,2.481,131,4.81,4.97,173.0943711
2372.875,93.10661594,20.8,2.478,132,4.88,5.07,173.321852
2373,93.6767439,21.2,2.469,136,4.96,5.18,174.0226394
2373.125,94.85334167,21.3,2.456,138,5.03,5.3,175.5086413
2373.25,96.62233445,21.3,2.445,140,5.1,5.41,177.4670337
2373.375,98.1174832,21.8,2.442,140,5.17,5.49,179.6557255
2373.5,99.07246575,22.6,2.444,140,5.18,5.5,181.8978484
2373.625,99.82247776,23.7,2.447,139,5.07,5.4,184.0651535
2373.75,101.7969692,24.2,2.447,138,4.88,5.2,186.0100354
2373.875,102.8929298,23.9,2.446,138,4.68,4.99,187.7421556
2374,102.7664035,23.3,2.444,137,4.53,4.82,189.1936268
2374.125,102.4481781,23.2,2.437,137,4.42,4.71,190.4501866
2374.25,102.4415211,23.4,2.427,138,4.36,4.64,191.4419256
2374.375,102.2364018,23.5,2.416,139,4.35,4.63,191.8650583
2374.5,102.4069234,23.1,2.409,140,4.41,4.68,191.4316593
2374.625,102.6108136,22.6,2.409,139,4.51,4.79,190.4100081
2374.75,102.7212978,22.4,2.412,136,4.67,4.95,188.6883555
2374.875,102.6290443,22.1,2.409,133,4.87,5.16,186.4716149
2375,102.2867381,21.4,2.404,130,5.11,5.4,184.0690156
2375.125,101.8043726,20.4,2.411,128,5.34,5.63,181.6125687
2375.25,101.1138271,19.5,2.435,128,5.54,5.79,179.1758104
2375.375,99.58293333,19,2.464,128,5.66,5.88,177.0813083
2375.5,97.15792972,18.9,2.481,129,5.66,5.87,175.1897161
2375.625,94.48046325,19.1,2.485,131,5.56,5.77,173.4296374
2375.75,92.68488556,19.2,2.486,134,5.42,5.63,171.8593866
2375.875,91.1678252,18.9,2.491,134,5.34,5.54,170.5867488
2376,90.13476063,18.5,2.5,133,5.35,5.52,169.1503381
2376.125,89.57498661,18.4,2.505,131,5.42,5.55,167.8411783
2376.25,89.52276811,18.7,2.496,130,5.44,5.56,166.7867114
2376.375,90.12190525,19.2,2.469,129,5.38,5.49,166.0568799
2376.5,91.82498924,19.6,2.426,127,5.24,5.36,165.7394587
2376.625,92.57667815,19.8,2.385,125,5.13,5.26,166.1287701
2376.75,93.70219744,19.8,2.355,125,5.12,5.26,167.1737917
2376.875,94.87734803,19.7,2.34,124,5.25,5.37,168.7342112
2377,95.72414921,19.8,2.335,123,5.42,5.52,170.7746065
2377.125,96.05198602,20.3,2.331,122,5.54,5.61,173.4160214
2377.25,96.78943681,21.1,2.328,124,5.5,5.55,177.3853455
2377.375,97.56886516,21.6,2.329,127,5.3,5.36,180.241063
2377.5,98.53434147,21.7,2.338,132,5.04,5.12,182.4413693
2377.625,99.21450846,21.9,2.352,136,4.84,4.91,183.9004822
2377.75,99.3880124,22.3,2.365,138,4.74,4.79,184.5004563
2377.875,99.63268104,22.2,2.371,138,4.76,4.77,184.2791636
2378,98.05758596,21.5,2.369,139,4.84,4.8,183.2794493
2378.125,96.53151614,20.7,2.365,138,4.93,4.87,182.0320496
2378.25,95.14544337,20.3,2.374,135,4.98,4.93,180.6530694
2378.375,93.98768176,20.3,2.407,133,4.99,4.94,179.287877
2378.5,93.1645128,20.2,2.464,132,4.96,4.91,178.0813016
2378.625,92.86833497,19.8,2.521,133,4.9,4.87,177.1127976
2378.75,92.98069022,19.5,2.554,133,4.79,4.78,176.3963828
2378.875,93.1907313,19.4,2.551,134,4.64,4.65,176.013849
2379,93.47942493,19.7,2.526,134,4.49,4.5,175.875367
2379.125,93.80506627,20.2,2.496,133,4.38,4.38,175.8923562
2379.25,94.03267913,20.5,2.474,132,4.34,4.32,176.042226
2379.375,94.67260696,20.7,2.469,130,4.35,4.32,176.261058
2379.5,95.02947552,20.8,2.481,129,4.38,4.35,176.5436157
2379.625,95.38792382,21,2.499,128,4.39,4.38,176.9519309
2379.75,95.78983714,21,2.507,129,4.38,4.39,177.5155323
2379.875,96.15446024,20.7,2.493,130,4.33,4.36,178.2650025
2380,96.42857441,20.3,2.464,131,4.28,4.33,179.3389854
2380.125,97.09893071,20.2,2.439,130,4.26,4.31,180.6926068
2380.25,97.72275289,20.4,2.427,128,4.28,4.33,182.1698308
2380.375,98.0540874,20.7,2.423,127,4.32,4.38,183.7239565
2380.5,98.12912303,21.2,2.417,127,4.36,4.42,185.2781661
2380.625,98.26310289,21.7,2.405,129,4.37,4.45,186.710204
2380.75,98.14072756,21.9,2.4,131,4.36,4.45,187.7791837
2380.875,97.97033058,22,2.407,132,4.32,4.44,188.5202844
2381,98.02405512,22.2,2.422,132,4.28,4.41,188.7462034
2381.125,98.08177441,22.4,2.433,130,4.24,4.38,188.397725
2381.25,97.82513064,22.5,2.436,129,4.21,4.37,187.4970455
2381.375,97.21694495,22.3,2.427,128,4.22,4.4,186.0878427
2381.5,96.29706693,21.9,2.414,128,4.33,4.49,184.2349677
2381.625,95.5391811,21.5,2.407,128,4.53,4.67,182.6352476
2381.75,95.32896148,21.3,2.417,129,4.78,4.91,181.3808318
2381.875,95.24720591,21.4,2.436,132,4.99,5.13,180.5894953
2382,94.43504291,21.6,2.448,135,5.1,5.27,180.4195823
2382.125,95.35285787,22.2,2.449,138,5.1,5.3,180.9328697
2382.25,95.59212067,23,2.451,141,5.01,5.25,181.5519876
2382.375,96.00564199,23.7,2.467,142,4.89,5.13,182.366921
2382.5,96.50216988,23.9,2.491,141,4.8,5.03,183.1316645
2382.625,96.78552736,23.3,2.507,138,4.75,4.96,183.5718128
2382.75,96.73081936,22.3,2.501,138,4.66,4.88,183.5819014
2382.875,97.20500801,21.6,2.476,139,4.54,4.77,182.8585388
2383,97.70555748,21.5,2.439,139,4.41,4.66,181.4801496
2383.125,97.30917001,21.4,2.401,138,4.39,4.65,179.4561768
2383.25,96.36155092,21,2.377,137,4.51,4.79,176.7992622
2383.375,95.86371043,20.4,2.375,136,4.8,5.09,173.5736406
2383.5,94.59886463,19.8,2.389,132,5.27,5.54,170.145655
2383.625,90.60618058,18.9,2.405,127,5.92,6.16,166.8613946
2383.75,87.13648484,17.6,2.424,123,6.78,6.98,163.8865787
2383.875,84.00828045,16.7,2.464,123,7.62,7.84,161.5632201
2384,81.54632749,16.7,2.525,127,8.16,8.42,159.9960621
2384.125,82.1451628,17.7,2.574,132,8.12,8.44,158.8266067
2384.25,83.43524849,19,2.575,135,7.6,7.98,158.4359535
2384.375,83.08470853,19.9,2.538,137,6.87,7.29,158.5877509
2384.5,84.5679189,20.3,2.508,135,6.26,6.7,158.9244945
2384.625,87.50862592,20.8,2.511,132,5.99,6.39,159.3926343
2384.75,89.52855177,21,2.537,127,6.11,6.45,160.0646176
2384.875,89.8841128,20.4,2.549,123,6.44,6.73,160.7096307
2385,89.80048399,19.8,2.529,120,6.64,6.92,161.564958
2385.125,89.64233602,19.8,2.482,119,6.52,6.82,162.7738043
2385.25,90.25259055,20.5,2.431,121,6.13,6.47,164.4982242
2385.375,91.83972966,21.1,2.395,123,5.71,6.06,166.7552573
2385.5,93.64864272,21,2.377,124,5.43,5.77,169.3603247
2385.625,95.40036516,20.5,2.37,125,5.29,5.6,171.8330937
2385.75,96.68268287,20.5,2.367,127,5.21,5.52,173.896323
2385.875,97.62442119,21,2.366,131,5.19,5.49,175.1461951
2386,98.02520256,21.4,2.371,137,5.3,5.6,175.4835118
2386.125,97.69076686,21.2,2.387,140,5.63,5.93,174.9911106
2386.25,96.90000243,20.9,2.414,139,6.22,6.49,173.7756414
2386.375,96.02155354,20.7,2.445,134,6.88,7.12,172.2524768
2386.5,94.98651253,20.4,2.471,128,7.4,7.65,170.9939998
2386.625,94.12057598,19.7,2.487,121,7.67,7.94,170.3035541
2386.75,93.68648878,19.1,2.5,118,7.66,7.97,170.4202744
2386.875,93.7955357,19.3,2.519,119,7.38,7.72,171.5005976
2387,94.38083753,20.2,2.537,122,6.91,7.26,173.5159355
2387.125,96.38603878,21.3,2.538,124,6.35,6.7,176.0296419
2387.25,97.85712087,22.3,2.513,123,5.83,6.16,178.6618755
2387.375,98.93620203,22.8,2.477,124,5.41,5.71,181.1406306
2387.5,100.1093699,22.9,2.446,127,5.08,5.36,183.2677126
2387.625,100.8300884,22.8,2.429,131,4.83,5.08,184.9327388
2387.75,101.0020008,22.8,2.422,134,4.63,4.85,185.84744
2387.875,100.2010638,22.6,2.421,136,4.47,4.67,186.1503506
2388,99.29465846,21.9,2.428,138,4.36,4.54,185.8550325
2388.125,98.65700499,20.9,2.439,140,4.27,4.44,184.9300961
2388.25,98.10286516,20.3,2.453,141,4.22,4.38,183.3390783
2388.375,97.11000098,20.3,2.469,141,4.21,4.36,181.2276938
2388.5,95.91765518,20.8,2.489,141,4.23,4.37,178.6803136
2388.625,95.56268799,21.3,2.512,140,4.26,4.4,175.8397902
2388.75,95.31922329,21.7,2.527,140,4.32,4.48,172.8651178
2388.875,94.35098287,21.7,2.519,139,4.48,4.65,169.8880144
2389,92.55989035,21,2.489,136,4.85,5,166.9533031
2389.125,91.3384603,20.2,2.454,132,5.39,5.5,164.5942219
2389.25,90.15439895,19.6,2.431,128,6.01,6.08,162.9437432
2389.375,89.25225709,19.3,2.427,126,6.59,6.64,162.1339002
2389.5,88.81563281,19.4,2.429,125,7.02,7.09,162.1510715
2389.625,88.95894469,19.8,2.423,124,7.24,7.37,162.9026655
2389.75,89.8484624,20.7,2.407,124,7.23,7.39,164.5170028
2389.875,91.72043478,21.7,2.386,125,7.06,7.25,166.632282
2390,93.65902139,21.9,2.367,127,6.85,7.04,168.8728358
2390.125,94.98286043,21.2,2.348,130,6.66,6.84,171.3444701
2390.25,95.82613852,20.3,2.33,130,6.51,6.67,173.9210965
2390.375,97.46272257,20.2,2.315,128,6.4,6.53,176.0181724
2390.5,98.3206622,21,2.312,127,6.33,6.42,177.5732085
2390.625,98.25994803,21.9,2.33,128,6.26,6.35,178.8529599
2390.75,97.89472854,22.4,2.374,132,6.2,6.3,179.6545678
2390.875,97.7180626,22.6,2.429,135,6.14,6.26,180.1793276
2391,98.05393163,22.8,2.475,137,6.13,6.27,180.7583412
2391.125,98.91794081,23.1,2.498,138,6.17,6.31,181.3731706
2391.25,99.295425,23.5,2.503,139,6.24,6.38,181.9295
2391.375,100.1520712,23.9,2.495,138,6.29,6.43,182.4498468
2391.5,100.6802326,23.9,2.482,136,6.25,6.41,182.6989462
2391.625,100.3761031,23.3,2.467,134,6.15,6.32,182.5196982
2391.75,99.44409816,22.6,2.458,133,6.02,6.21,181.9009364
2391.875,98.5477727,22.2,2.463,133,5.89,6.1,180.7343518
2392,97.28534213,22.2,2.484,132,5.77,6.01,178.9733665
2392.125,95.95042231,22.2,2.516,130,5.68,5.94,177.0353199
2392.25,94.8484128,21.9,2.543,128,5.65,5.91,174.9580988
2392.375,94.08630866,21.5,2.556,126,5.69,5.96,172.8156766
2392.5,93.16472073,21.2,2.55,125,5.84,6.11,171.2608045
2392.625,92.97319718,20.8,2.531,126,6.06,6.33,170.5076672
2392.75,93.09625394,20.4,2.505,130,6.31,6.56,170.2865069
2392.875,93.35321411,19.7,2.479,133,6.48,6.69,170.5563726
2393,93.88877546,19.1,2.456,134,6.51,6.69,171.2046495
2393.125,94.99697047,18.8,2.437,133,6.4,6.59,172.0426246
2393.25,95.3252185,19.1,2.422,132,6.24,6.45,172.8315846
2393.375,95.64396463,20,2.407,131,6.11,6.32,173.3823034
2393.5,96.44064035,21.5,2.393,129,6.05,6.26,173.8221134
2393.625,97.17184219,23,2.39,127,6.07,6.26,174.2268631
2393.75,97.33923688,24,2.404,125,6.11,6.28,174.6308818
2393.875,97.28198622,24.3,2.433,124,6.04,6.22,174.9994022
2394,97.17618432,24.1,2.461,124,5.88,6.07,175.6618522
2394.125,97.41336923,23.8,2.469,124,5.67,5.87,176.4090848
2394.25,98.1523124,23.4,2.452,125,5.5,5.71,177.2617848
2394.375,98.95761962,22.9,2.423,126,5.42,5.61,178.241538
2394.5,99.00401004,22.6,2.393,126,5.4,5.57,179.3274579
2394.625,97.58890177,22.7,2.365,125,5.42,5.59,180.2389573
2394.75,97.17452113,22.9,2.339,123,5.47,5.63,180.8295995
2394.875,96.97481824,22.8,2.321,123,5.54,5.71,180.7807269
2395,96.60077421,22.4,2.314,126,5.64,5.8,180.0403098
2395.125,95.894904,22,2.316,129,5.74,5.88,178.6841325
2395.25,94.97995978,21.4,2.332,131,5.83,5.96,176.8743392
2395.375,93.69772421,20.9,2.366,130,5.91,6.05,174.7711049
2395.5,92.95602782,20.6,2.413,128,6.01,6.15,173.201889
2395.625,91.87187946,20.5,2.449,127,6.12,6.24,172.3258959
2395.75,91.03476614,20.5,2.458,126,6.18,6.27,172.2275106
2395.875,91.45619751,20.4,2.445,125,6.14,6.2,172.9670551
2396,91.89829068,20.7,2.426,124,5.99,6.02,174.8475505
2396.125,92.97972933,21.4,2.403,124,5.76,5.79,177.2714268
2396.25,94.45819967,22.5,2.375,124,5.51,5.54,179.9104669
2396.375,96.10500039,23.3,2.351,125,5.29,5.32,182.5025543
2396.5,97.62243839,23.7,2.341,126,5.12,5.14,184.7146374
2396.625,98.67875144,24,2.35,124,5.03,5.04,186.1527969
2396.75,99.71976194,24.6,2.373,123,5,5.01,186.6655921
2396.875,100.1335707,24.7,2.388,123,5.04,5.04,186.4248352
2397,99.84431083,24,2.376,125,5.16,5.14,185.7250045
2397.125,98.71016759,23.1,2.347,126,5.32,5.29,184.8870281
2397.25,97.01594508,22.5,2.328,125,5.5,5.47,184.1970089
2397.375,96.65218196,22.4,2.338,124,5.65,5.62,183.7892825
2397.5,96.99705151,22.3,2.361,123,5.7,5.69,183.907517
2397.625,97.87077953,21.8,2.377,124,5.59,5.61,184.2583913
2397.75,98.65157703,21.6,2.385,126,5.32,5.37,184.6255178
2397.875,99.0394582,22,2.398,128,4.99,5.05,184.8347215
2398,99.165275,22.9,2.418,130,4.7,4.74,184.7433778
2398.125,99.02985833,23.6,2.425,130,4.51,4.53,183.705238
2398.25,98.55874377,23.3,2.409,128,4.41,4.41,181.9809083
2398.375,97.07565453,22.5,2.392,127,4.43,4.41,179.6530067
2398.5,94.86620617,21.7,2.407,127,4.53,4.48,176.8274041
2398.625,92.51269849,21,2.46,128,4.67,4.62,173.7799895
2398.75,90.41533957,20.4,2.534,129,4.82,4.77,171.1733622
2398.875,89.22682119,19.9,2.602,128,4.92,4.9,169.1858581
2399,89.61875958,19.8,2.634,127,4.96,4.96,168.0513564
2399.125,90.31061457,20,2.598,127,4.93,4.95,167.8315549
2399.25,91.45026017,20.3,2.535,128,4.87,4.91,168.3784327
2399.375,94.19944646,20.7,2.48,130,4.78,4.83,169.3952058
2399.5,96.76834409,21.1,2.436,131,4.71,4.77,170.7341986
2399.625,97.60995112,21.6,2.4,132,4.71,4.79,171.9739882
2399.75,97.90422638,21.8,2.378,132,4.84,4.92,172.9897992
2399.875,98.06254823,21.5,2.375,131,5.09,5.17,173.7789085
2400,98.20317526,20.9,2.39,130,5.38,5.47,174.4364343
2400.125,98.20653812,20.5,2.414,127,5.6,5.71,175.1721626
2400.25,97.76789114,20.4,2.436,124,5.67,5.82,176.3226073
2400.375,97.78345138,20.6,2.451,123,5.58,5.78,177.7154489
2400.5,98.15063333,21,2.46,125,5.4,5.66,179.437951
2400.625,98.70840433,21.5,2.462,126,5.23,5.53,181.4237846
2400.75,99.35194364,22,2.457,126,5.11,5.43,183.470972
2400.875,100.4411005,22.1,2.449,126,5.03,5.35,185.1939871
2401,101.0481602,22.2,2.439,126,4.95,5.28,186.7560368
2401.125,101.1149526,22.2,2.431,126,4.83,5.16,187.7098753
2401.25,100.7899112,22,2.425,128,4.66,5,187.9453037
2401.375,100.2050457,21.6,2.417,130,4.48,4.82,187.4744829
2401.5,99.36884613,21.3,2.403,133,4.35,4.66,186.3807385
2401.625,97.39681529,21.2,2.389,135,4.36,4.64,184.4192064
2401.75,95.4506252,21.3,2.39,134,4.53,4.79,182.0295856
2401.875,93.75680046,21,2.422,132,4.83,5.08,179.2941697
2402,92.1886643,20.1,2.476,130,5.11,5.36,176.481189
2402.125,90.76585984,19.1,2.526,132,5.28,5.54,173.9374744
2402.25,91.01782835,19,2.544,136,5.29,5.6,171.986523
2402.375,91.34391693,19.8,2.531,138,5.23,5.61,171.1883259
2402.5,92.45687421,20.9,2.503,138,5.2,5.61,171.5813848
2402.625,94.35162336,21.2,2.478,137,5.26,5.64,172.9076827
2402.75,96.42275203,21.1,2.46,136,5.36,5.7,174.9054602
2402.875,97.61289606,21.2,2.442,135,5.44,5.74,177.400015
2403,99.29334226,21.8,2.418,135,5.4,5.69,180.1726528
2403.125,100.7017228,22.6,2.393,135,5.21,5.52,182.99078
2403.25,101.832187,23.3,2.38,134,4.93,5.27,185.7938179
2403.375,102.8224379,23.7,2.388,133,4.72,5.08,188.5173482
2403.5,103.8881502,23.6,2.41,132,4.61,4.99,191.1007192
2403.625,105.3017821,23.4,2.434,131,4.6,4.99,193.4858898
2403.75,105.8946873,23,2.447,131,4.61,5.01,195.3228041
2403.875,106.0929557,22.6,2.447,130,4.62,5.03,196.3505374
2404,105.8295618,21.8,2.44,129,4.64,5.04,196.5189053
2404.125,104.8395249,20.9,2.437,128,4.67,5.08,195.8847888
2404.25,102.7441809,20.5,2.441,128,4.73,5.15,194.5780894
2404.375,99.31824587,20.7,2.453,130,4.81,5.22,192.5889982
2404.5,96.82374291,21.3,2.462,132,4.86,5.25,190.5697246
2404.625,95.56195125,21.5,2.46,133,4.87,5.22,188.8856117
2404.75,94.90592795,21.2,2.446,133,4.82,5.16,187.3922443
2404.875,94.25020177,20.8,2.43,135,4.76,5.08,185.9488137
2405,93.79473917,20.8,2.424,137,4.71,5.02,184.8120847
2405.125,93.8645252,20.9,2.429,138,4.74,5.03,183.8520252
2405.25,93.75322139,20.8,2.441,138,4.85,5.13,183.0555081
2405.375,93.51318839,20.5,2.448,138,5.01,5.27,182.5063362
2405.5,93.45917047,20.2,2.448,136,5.15,5.39,182.2178781
2405.625,94.1596082,20.2,2.439,135,5.22,5.46,182.2320898
2405.75,97.04354849,20.6,2.427,135,5.18,5.45,183.3260039
2405.875,98.47763248,21.3,2.412,134,5.08,5.38,185.2441709
2406,99.06071483,21.8,2.398,134,5,5.33,187.5829235
2406.125,99.23047133,21.8,2.385,134,5.06,5.4,190.1137068
2406.25,99.33408406,21.6,2.375,133,5.24,5.6,192.4076535
2406.375,99.54889705,21.4,2.374,131,5.48,5.85,193.6724173
2406.5,98.7596042,21.2,2.383,130,5.65,6.01,191.8567596
2406.625,97.27395807,20.9,2.399,130,5.67,6.05,188.2001396
2406.75,95.64570512,20.6,2.417,129,5.58,5.98,183.465029
2406.875,94.26940676,20.2,2.433,128,5.51,5.92,178.5718129
2407,93.43225177,19.6,2.446,125,5.51,5.92,174.4318821
2407.125,93.59850833,19,2.452,124,5.52,5.95,171.794825
2407.25,92.36138333,18.6,2.446,123,5.49,5.96,170.0682527
2407.375,90.3184939,18.2,2.427,123,5.43,5.95,168.2532878
2407.5,87.96806247,17.6,2.408,123,5.43,6,165.8004072
2407.625,85.96110741,16.8,2.411,123,5.6,6.21,162.4753669
2407.75,85.02480217,15.7,2.45,121,6.08,6.7,158.4173337
2407.875,83.2100876,14.7,2.513,117,6.87,7.51,153.9188921
2408,80.93592795,13.9,2.573,113,7.73,8.44,150.086682
2408.125,79.47054193,13.6,2.605,113,8.23,9.08,147.3748492
2408.25,78.89066365,13.8,2.609,115,8.17,9.12,146.0017117
2408.375,79.0085105,14.2,2.593,120,7.64,8.6,145.9652788
2408.5,80.90844488,14.9,2.561,126,6.93,7.81,147.0618175
2408.625,82.58388786,15.8,2.523,131,6.3,7.09,148.3008555
2408.75,83.46130282,16.6,2.482,134,5.98,6.67,148.9839448
2408.875,83.41612402,17,2.452,136,6.24,6.83,148.8203671
2409,82.5502687,17.1,2.436,137,7.06,7.54,147.6752277
2409.125,81.17108077,17,2.419,137,8.19,8.55,145.6518964
2409.25,79.94527697,17.5,2.367,137,9.05,9.34,144.5391175
2409.375,80.45447487,19.1,2.275,138,9.28,9.58,145.2479612
2409.5,81.8358685,22.3,2.163,137,8.66,9.1,148.3333908
2409.625,84.86464862,27,2.07,134,7.45,8.07,154.0868358
2409.75,90.8026811,31.3,2.011,130,6.07,6.82,162.1994625
2409.875,100.8705945,33,1.992,127,5.07,5.84,171.256221
2410,105.7142067,33.4,2.001,125,4.62,5.36,180.0764207
2410.125,108.0887696,34.3,2.03,124,4.58,5.32,187.716208
2410.25,108.4206065,35.1,2.079,121,4.72,5.5,194.0884382
2410.375,107.5334494,34.5,2.151,119,4.87,5.7,199.3369033
2410.5,106.6342161,32.3,2.238,119,4.97,5.83,203.7422659
2410.625,106.9910075,29.6,2.313,122,4.98,5.85,207.4128696
2410.75,106.923264,27.6,2.343,123,4.92,5.78,210.1540785
2410.875,106.8766085,27.2,2.316,124,4.82,5.66,211.3632991
2411,107.0386188,27.7,2.252,126,4.73,5.54,210.8061692
2411.125,107.1516144,28.2,2.183,127,4.68,5.44,208.3282398
2411.25,106.1938552,27.5,2.134,128,4.66,5.35,203.6266322
2411.375,105.2697755,25.3,2.115,128,4.66,5.26,196.888663
2411.5,100.4492799,22,2.128,129,4.74,5.22,189.4882398
2411.625,95.1643376,18.5,2.17,131,4.98,5.36,181.9620802
2411.75,90.96090525,15.8,2.232,132,5.41,5.7,174.8995227
2411.875,87.67204232,14.5,2.307,129,5.97,6.2,168.8743797
2412,84.33911909,14.8,2.384,125,6.51,6.73,164.4710825
2412.125,83.5900397,15.7,2.447,120,6.91,7.14,161.6501684
2412.25,83.35581358,16.5,2.486,116,7.08,7.33,160.0868256
2412.375,83.17459147,16.6,2.509,115,7.07,7.33,159.5694462
2412.5,83.48899921,16.3,2.531,116,7.04,7.29,159.7926358
2412.625,85.65080315,16.4,2.547,119,7.03,7.26,160.3513874
2412.75,88.13735171,16.7,2.545,122,7.04,7.25,161.0718598
2412.875,90.34236089,17.1,2.524,126,7.03,7.25,161.8558661
2413,92.02127933,17.2,2.496,129,7.06,7.28,162.7562906
2413.125,93.08102546,17.3,2.476,131,7.23,7.41,163.8320291
2413.25,93.5486437,17.3,2.471,131,7.58,7.69,165.1435637
2413.375,93.51370276,17.1,2.478,128,8.11,8.15,166.7866904
2413.5,93.8220313,16.9,2.479,123,8.57,8.61,168.9248784
2413.625,94.14048504,16.8,2.46,118,8.71,8.78,171.4434631
2413.75,94.93322244,17.2,2.415,116,8.36,8.49,174.1116675
2413.875,96.39706063,18.2,2.358,118,7.71,7.9,176.7807587
2414,98.27407067,19.3,2.309,123,7.01,7.25,179.4334145
