DEPTH,CAL,SP,GR,CNL,DT,DEN,MSFL,RS,RD,Facies,Well Name
2475.3,9.0124,104.06,118.6,16.72,85.8,2.5286,12.526,7.03,7.06,4,GY1
2475.4,9.0134,103.58,110.8,15.98,84,2.524,16.552,7.762,7.812,4,GY1
2475.5,9.015,103.1,106,15.9,84,2.52,12.88,8.29,8.3,4,GY1
2475.6,9.015,102.62,110,16.86,87.2,2.5216,8.504,8.266,8.156,4,GY1
2475.7,9.015,102.26,117,18.18,92.2,2.5268,6.516,7.87,7.652,4,GY1
2475.8,9.0142,102.06,125,19.54,97,2.5348,5.968,7.234,6.936,1,GY1
2475.9,9.0128,102,131.8,20.7,100.6,2.5436,6.13,6.516,6.176,1,GY1
2476,9.012,102,135,21.5,103,2.55,6.49,5.9,5.56,1,GY1
2476.1,9.0104,102.24,136.6,22.06,103,2.5476,6.426,5.54,5.24,1,GY1
2476.2,9.0094,102.54,138.2,22.38,103,2.5416,5.978,5.354,5.1,1,GY1
2476.3,9.009,102.86,139.4,22.46,103,2.5396,5.586,5.27,5.056,1,GY1
2476.4,9.0088,103.16,140.2,22.32,102.8,2.5466,5.502,5.24,5.06,1,GY1
2476.5,9.008,103.4,141,22,102,2.565,5.79,5.24,5.1,1,GY1
2476.6,9.008,103.56,140.2,21.52,101.2,2.5858,6.318,5.288,5.18,1,GY1
2476.7,9.008,103.72,138.2,21.04,101,2.5904,6.642,5.384,5.302,1,GY1
2476.8,9.008,103.88,135.8,20.72,101,2.5736,6.826,5.528,5.486,1,GY1
2476.9,9.0076,104.04,133.4,20.62,101,2.5362,7.052,5.724,5.738,1,GY1
2477,9.006,104.2,131,20.7,101,2.485,7.62,5.98,6.05,1,GY1
2477.1,9.006,104.36,130.2,20.54,101,2.4434,9.412,6.268,6.386,1,GY1
2477.2,9.0066,104.58,129.4,20.14,101.6,2.4234,10.514,6.52,6.68,1,GY1
2477.3,9.0074,104.74,129,19.7,102.4,2.4258,9.818,6.708,6.896,1,GY1
2477.4,9.0086,104.84,129.6,19.44,103.2,2.448,7.878,6.812,7.014,1,GY1
2477.5,9.011,105,132,19.6,104,2.484,6.91,6.82,7.03,6,GY1
2477.6,9.015,105,136,20.08,105.6,2.52,7.358,6.668,6.838,1,GY1
2477.7,9.0172,105,138.8,20.62,107.2,2.5422,7.536,6.408,6.532,1,GY1
2477.8,9.018,104.92,140.4,21.18,108.8,2.5482,7.164,6.088,6.164,1,GY1
2477.9,9.0176,104.78,140.8,21.76,109.8,2.5402,6.464,5.762,5.798,1,GY1
2478,9.016,104.7,140,22.4,109,2.525,6.16,5.49,5.51,1,GY1
2478.1,9.016,104.54,139.2,22.8,108.2,2.5178,6.424,5.33,5.35,1,GY1
2478.2,9.0166,104.38,137.8,23.08,106.8,2.516,6.664,5.224,5.244,1,GY1
2478.3,9.017,104.22,135.4,23.16,105.6,2.5172,6.752,5.168,5.188,1,GY1
2478.4,9.017,104.04,132.4,22.98,104.6,2.5202,6.65,5.162,5.18,1,GY1
2478.5,9.017,103.8,130,22.5,103,2.525,6.41,5.21,5.22,1,GY1
2478.6,9.0162,103.56,128.4,21.86,102.2,2.529,6.882,5.298,5.308,1,GY1
2478.7,9.016,103.26,128.6,21.28,102,2.527,7.762,5.38,5.402,1,GY1
2478.8,9.0164,102.94,129,20.92,102.4,2.5202,8.134,5.436,5.47,1,GY1
2478.9,9.0182,102.62,129,20.88,103.2,2.5118,7.722,5.45,5.49,1,GY1
2479,9.023,102.3,129,21.2,104,2.507,6.89,5.41,5.45,1,GY1
2479.1,9.027,102.14,129,21.6,105.6,2.515,6.202,5.322,5.346,1,GY1
2479.2,9.0346,102.04,130.8,21.94,106.6,2.5248,5.766,5.216,5.23,1,GY1
2479.3,9.0426,102,133.6,22.1,107.4,2.5296,5.778,5.116,5.122,1,GY1
2479.4,9.0484,102.04,136.6,22.06,107.8,2.5294,6.248,5.04,5.038,1,GY1
2479.5,9.05,102.2,139,21.9,107,2.531,7,5,4.99,1,GY1
2479.6,9.0524,102.44,139,21.74,106.2,2.5486,6.856,5.024,4.998,1,GY1
2479.7,9.0554,102.68,139,22,104.8,2.5668,6.286,5.072,5.048,1,GY1
2479.8,9.0578,102.92,139,22.44,104,2.5784,6.01,5.132,5.128,1,GY1
2479.9,9.0596,103.16,139.2,22.86,104.2,2.5808,6.256,5.196,5.226,1,GY1
2480,9.062,103.4,140,23.1,105,2.576,6.76,5.26,5.33,1,GY1
2480.1,9.0636,103.48,140.8,22.78,105.8,2.5744,6.8,5.348,5.442,1,GY1
2480.2,9.064,103.5,142.2,22.46,106,2.5752,6.816,5.448,5.566,1,GY1
2480.3,9.064,103.46,143.4,22.34,106,2.5756,6.948,5.556,5.69,1,GY1
2480.4,9.064,103.36,144,22.44,105.8,2.573,7.23,5.652,5.792,1,GY1
2480.5,9.064,103.2,144,22.6,105,2.565,7.59,5.7,5.84,1,GY1
2480.6,9.0656,102.96,143.2,22.6,105,2.5554,7.494,5.66,5.8,1,GY1
2480.7,9.066,102.72,142.4,22.42,105,2.5458,6.912,5.578,5.706,1,GY1
2480.8,9.066,102.44,141.6,22.26,105,2.537,6.348,5.47,5.582,1,GY1
2480.9,9.0656,102.14,140.8,22.24,105.2,2.5302,6.114,5.354,5.452,1,GY1
2481,9.064,101.9,140,22.4,106,2.527,6.33,5.25,5.34,1,GY1
2481.1,9.0616,101.74,138.4,22.56,106,2.5286,6.594,5.234,5.324,1,GY1
2481.2,9.0604,101.58,136.8,22.72,105.4,2.5296,7.002,5.302,5.404,1,GY1
2481.3,9.0592,101.5,134.8,22.84,105,2.5264,7.71,5.45,5.576,1,GY1
2481.4,9.0574,101.48,132.8,22.86,104.8,2.5176,8.442,5.666,5.822,1,GY1
2481.5,9.055,101.4,132,22.7,104,2.504,8.49,5.93,6.11,1,GY1
2481.6,9.0534,101.48,132.8,22.54,104,2.4944,8.226,6.202,6.374,1,GY1
2481.7,9.05,101.56,133.6,22.32,103.4,2.4974,8.532,6.438,6.566,1,GY1
2481.8,9.0468,101.68,134.8,22.16,103,2.5122,8.928,6.598,6.662,1,GY1
2481.9,9.0446,101.84,136.4,22.08,103.2,2.5344,9.062,6.668,6.662,1,GY1
2482,9.043,102,138,22,104,2.556,8.71,6.66,6.59,1,GY1
2482.1,9.0398,102.24,141.2,22,104,2.5728,8.158,6.58,6.454,1,GY1
2482.2,9.0384,102.42,143.8,22.18,104.6,2.586,7.9,6.47,6.3,1,GY1
2482.3,9.038,102.58,145.4,22.54,105.4,2.5924,7.884,6.334,6.128,1,GY1
2482.4,9.0388,102.74,145.8,23.06,106,2.5902,7.896,6.176,5.94,1,GY1
2482.5,9.042,102.9,145,23.7,106,2.579,7.56,6,5.74,1,GY1
2482.6,9.0444,102.98,145.8,23.94,105.2,2.5678,7.016,5.816,5.556,1,GY1
2482.7,9.0474,103,147.2,23.46,103.8,2.5614,6.646,5.65,5.384,1,GY1
2482.8,9.0478,103.04,147.6,22.38,101.8,2.5598,6.478,5.514,5.236,1,GY1
2482.9,9.0454,103.12,146,21,99.2,2.5618,6.536,5.416,5.124,1,GY1
2483,9.043,103.2,142,19.8,96,2.565,6.84,5.36,5.06,1,GY1
2483.1,9.0382,103.28,137.2,19,92.8,2.5658,7.704,5.392,5.076,1,GY1
2483.2,9.0364,103.36,132.4,18.68,91.4,2.5636,8.316,5.49,5.176,1,GY1
2483.3,9.0364,103.44,129.2,18.6,91,2.5592,8.032,5.67,5.364,1,GY1
2483.4,9.0372,103.52,128.4,18.58,91,2.5546,7.056,5.934,5.634,1,GY1
2483.5,9.038,103.6,130,18.5,91,2.553,6.44,6.27,5.97,1,GY1
2483.6,9.0388,103.6,132.4,18.34,91.8,2.5554,8.632,6.582,6.258,1,GY1
2483.7,9.0396,103.6,134.2,18.18,93.2,2.5554,10.842,6.798,6.444,1,GY1
2483.8,9.04,103.56,135,18.18,94.8,2.5518,10.682,6.894,6.504,1,GY1
2483.9,9.0402,103.48,135.2,18.34,96.2,2.545,8.498,6.866,6.436,1,GY1
2484,9.041,103.4,136,18.5,97,2.537,7.37,6.73,6.26,1,GY1
2484.1,9.0426,103.32,138.4,18.82,99.4,2.5354,7.274,6.474,5.972,1,GY1
2484.2,9.0442,103.24,140.8,19.26,101.2,2.544,7.1,6.176,5.66,1,GY1
2484.3,9.0454,103.12,142.4,19.82,102,2.5608,6.98,5.908,5.384,1,GY1
2484.4,9.046,102.98,143,20.5,102,2.5814,6.982,5.72,5.192,1,GY1
2484.5,9.046,102.9,143,21.3,102,2.599,7.11,5.64,5.12,1,GY1
2484.6,9.046,102.9,143.8,22.1,102,2.5942,7.598,5.672,5.152,1,GY1
2484.7,9.0454,102.84,143.4,22.72,101.4,2.5762,8.332,5.71,5.196,1,GY1
2484.8,9.0446,102.76,142.2,23.08,101,2.5526,8.704,5.738,5.232,1,GY1
2484.9,9.0438,102.7,140.4,23.04,101,2.53,8.438,5.746,5.246,1,GY1
2485,9.043,102.7,138,22.4,101,2.514,7.59,5.73,5.23,1,GY1
2485.1,9.043,102.7,134.8,21.52,101,2.4972,7.262,5.682,5.182,1,GY1
2485.2,9.043,102.76,132.8,20.88,101,2.4804,7.15,5.61,5.11,1,GY1
2485.3,9.043,102.84,131.2,20.76,101.4,2.4704,7.17,5.534,5.034,1,GY1
2485.4,9.043,102.92,129.6,21.2,102,2.471,7.276,5.472,4.974,1,GY1
2485.5,9.043,103,128,22,102,2.483,7.46,5.44,4.95,1,GY1
2485.6,9.0446,103,128,22.56,102,2.4966,7.596,5.456,4.966,1,GY1
2485.7,9.045,103,128,22.7,102,2.5024,7.846,5.49,4.988,1,GY1
2485.8,9.0446,102.96,128.8,22.7,102,2.5008,7.95,5.522,5.008,1,GY1
2485.9,9.0434,102.88,130.2,22.76,102.2,2.4944,7.768,5.546,5.024,1,GY1
2486,9.041,102.8,131,23,103,2.488,7.28,5.57,5.04,1,GY1
2486.1,9.0394,102.72,131.8,23.08,103,2.4936,7.12,5.586,5.056,1,GY1
2486.2,9.0378,102.64,131.4,22.92,103,2.5076,7.128,5.596,5.066,1,GY1
2486.3,9.037,102.56,131,22.64,103,2.5216,7.204,5.596,5.066,1,GY1
2486.4,9.037,102.48,131.4,22.4,103,2.5324,7.224,5.58,5.054,1,GY1
2486.5,9.037,102.4,133,22.4,103,2.542,7.04,5.54,5.03,1,GY1
2486.6,9.037,102.32,137,22.88,103.8,2.5516,5.984,5.476,4.982,1,GY1
2486.7,9.0352,102.24,140.4,23.24,104.6,2.5516,5.33,5.382,4.904,1,GY1
2486.8,9.0336,102.16,143.2,23.36,105.4,2.5392,5.334,5.274,4.812,1,GY1
2486.9,9.0334,102.08,145.2,23.16,106,2.514,5.828,5.168,4.722,1,GY1
2487,9.035,102,146,22.6,106,2.478,6.22,5.08,4.65,1,GY1
2487.1,9.035,101.92,145.2,22.04,104.4,2.4516,6.06,5.064,4.65,1,GY1
2487.2,9.035,101.84,143.2,21.54,102.2,2.4324,6.434,5.108,4.704,1,GY1
2487.3,9.0346,101.76,141.6,21.06,100.2,2.4244,7.134,5.232,4.82,1,GY1
2487.4,9.034,101.68,140.8,20.58,98.8,2.429,7.84,5.458,5.018,1,GY1
2487.5,9.034,101.6,140,20.1,98,2.445,8.12,5.81,5.33,1,GY1
2487.6,9.0364,101.6,136.8,19.78,96.4,2.473,8.184,6.442,5.922,1,GY1
2487.7,9.0394,101.54,129.4,19.52,91.8,2.51,8.752,7.476,6.94,1,GY1
2487.8,9.0414,101.46,117.4,19,85.8,2.55,12.804,8.932,8.388,1,GY1
2487.9,9.0422,101.38,102.2,18.06,79.8,2.5884,32.974,10.788,10.216,4,GY1
2488,9.043,101.3,87,16.7,75,2.622,91.55,12.98,12.32,4,GY1
2488.1,9.0438,101.14,77.4,15.58,74.2,2.6516,114.574,14.868,14,4,GY1
2488.2,9.044,101.04,74.4,15.24,76.4,2.662,61.896,15.868,14.768,4,GY1
2488.3,9.0436,101,79.2,15.76,81.6,2.644,18.58,15.712,14.436,4,GY1
2488.4,9.043,101.02,90.8,17.08,88.8,2.6016,11.54,14.398,13.054,4,GY1
2488.5,9.043,101.1,106,19,96,2.552,9.54,12.19,10.91,4,GY1
2488.6,9.0422,101.18,121.2,20.68,102.4,2.52,8.748,9.894,8.782,4,GY1
2488.7,9.0414,101.38,132.8,21.7,105.8,2.4982,8.088,8.15,7.218,1,GY1
2488.8,9.041,101.58,140.4,22.22,107,2.479,7.568,6.974,6.186,1,GY1
2488.9,9.041,101.72,144.2,22.44,107,2.46,7.206,6.296,5.598,1,GY1
2489,9.041,101.8,145,22.6,107,2.444,7.03,5.96,5.31,1,GY1
2489.1,9.0402,101.88,143.4,22.92,107,2.4328,6.694,5.848,5.206,1,GY1
2489.2,9.04,101.78,140.6,23.18,107.6,2.415,6.142,5.802,5.156,1,GY1
2489.3,9.0404,101.66,136.6,23.14,108.4,2.3906,5.574,5.81,5.148,1,GY1
2489.4,9.041,101.58,131.4,22.74,109.2,2.3622,5.224,5.886,5.194,1,GY1
2489.5,9.041,101.5,125,22.1,110,2.335,5.36,6.07,5.33,1,GY1
2489.6,9.041,101.5,118.6,21.62,109.2,2.3246,5.888,6.462,5.666,1,GY1
2489.7,9.0398,101.5,113.4,21.44,104.8,2.3424,6.5,7.022,6.158,1,GY1
2489.8,9.0386,101.54,109.4,21.48,99.2,2.3868,8.8,7.642,6.698,1,GY1
2489.9,9.0378,101.6,106.8,21.68,94.2,2.4486,12.636,8.206,7.178,1,GY1
2490,9.037,101.6,106,22,91,2.511,16.1,8.59,7.49,1,GY1
2490.1,9.0386,101.68,109.2,22.72,91,2.535,9.988,8.59,7.442,1,GY1
2490.2,9.0396,101.64,116,23.44,92.8,2.5164,7.272,8.32,7.16,1,GY1
2490.3,9.042,101.6,124,24,96.8,2.4712,6.564,7.864,6.72,1,GY1
2490.4,9.0456,101.6,131.6,24.24,101.8,2.4166,6.398,7.344,6.236,1,GY1
2490.5,9.048,101.6,138,24,105,2.371,5.23,6.92,5.86,4,GY1
2490.6,9.0488,101.6,141.2,23.28,103.4,2.3494,4.606,6.96,5.956,1,GY1
2490.7,9.049,101.66,142.6,22.44,99.4,2.3428,5.506,7.36,6.4,1,GY1
2490.8,9.0478,101.74,142.6,21.6,96.2,2.3512,9.85,7.96,7.024,1,GY1
2490.9,9.046,101.78,141.8,20.84,95,2.3714,16.046,8.574,7.648,1,GY1
2491,9.046,101.7,141,20.2,95,2.397,18.99,8.99,8.08,1,GY1
2491.1,9.0476,101.62,141,19.88,97.4,2.409,11.166,8.982,8.064,1,GY1
2491.2,9.0504,101.36,143.4,19.98,101.6,2.3982,7.308,8.644,7.718,1,GY1
2491.3,9.0524,101.08,147,20.38,106.4,2.3758,5.74,8.088,7.158,1,GY1
2491.4,9.0528,100.86,150.8,20.94,110.4,2.3544,5.348,7.426,6.504,1,GY1
2491.5,9.052,100.7,154,21.5,112,2.348,5.58,6.77,5.88,1,GY1
2491.6,9.0504,100.78,156.4,21.58,112,2.3728,6.452,6.394,5.544,6,GY1
2491.7,9.0476,100.92,156.4,21.48,110.8,2.4078,7.414,6.258,5.448,1,GY1
2491.8,9.0448,101.16,154,21.44,108.8,2.4414,8.246,6.35,5.544,1,GY1
2491.9,9.043,101.46,150.2,21.58,106.4,2.4692,8.674,6.632,5.786,1,GY1
2492,9.043,101.7,147,21.9,104,2.494,8.37,7.04,6.13,1,GY1
2492.1,9.0422,101.94,145.4,22.14,103.2,2.5204,8.346,7.584,6.586,1,GY1
2492.2,9.0414,102,145,22.26,103,2.5234,10.326,8.212,7.132,1,GY1
2492.3,9.0406,101.96,143.4,22.38,103.8,2.4994,13.15,8.904,7.748,1,GY1
2492.4,9.0396,101.86,139.6,22.6,105.8,2.4528,15.314,9.638,8.408,1,GY1
2492.5,9.038,101.7,134,23,109,2.396,14.97,10.39,9.08,1,GY1
2492.6,9.0364,101.54,129.2,23.32,110.6,2.3584,11.666,11.07,9.656,4,GY1
2492.7,9.0354,101.32,126.8,23.28,110.4,2.3454,8.878,11.534,10.034,4,GY1
2492.8,9.0342,101.04,128,22.84,110,2.3594,7.77,11.654,10.11,4,GY1
2492.9,9.0326,100.72,132.6,22.02,109.4,2.397,8.91,11.338,9.806,4,GY1
2493,9.031,100.4,139,20.9,107,2.449,12.27,10.53,9.07,4,GY1
2493.1,9.031,100.08,143,19.7,104.6,2.4866,11.294,9.386,8.054,4,GY1
2493.2,9.0316,99.82,144.6,18.86,102.8,2.4978,8.488,8.278,7.08,4,GY1
2493.3,9.0336,99.66,145.4,18.62,102,2.4898,6.48,7.366,6.28,1,GY1
2493.4,9.04,99.6,146,19.08,101.8,2.4728,6.138,6.724,5.718,1,GY1
2493.5,9.056,99.6,146,20.2,101,2.46,6.57,6.34,5.39,1,GY1
2493.6,9.08,99.6,146.8,21.64,100.2,2.4632,6.794,6.22,5.302,1,GY1
2493.7,9.0944,99.66,146.4,22.66,100,2.4724,6.238,6.238,5.346,1,GY1
2493.8,9.106,99.78,145.6,23.18,100,2.484,5.446,6.39,5.51,1,GY1
2493.9,9.116,99.96,144.8,23.22,99.4,2.4984,5.058,6.666,5.774,1,GY1
2494,9.12,100.2,144,22.9,97,2.52,5.81,7.05,6.11,1,GY1
2494.1,9.12,100.36,142.4,22.18,93.8,2.5592,8.722,7.434,6.43,1,GY1
2494.2,9.1212,100.52,140.2,21.16,91.2,2.6032,11.118,7.77,6.702,1,GY1
2494.3,9.1228,100.6,137.4,20.04,89.6,2.6372,11.062,8.046,6.906,1,GY1
2494.4,9.1242,100.58,134.6,19.08,89,2.6496,8.952,8.242,7.024,1,GY1
2494.5,9.125,100.5,133,18.6,89,2.632,7.52,8.33,7.04,1,GY1
2494.6,9.1274,100.34,132.2,19,90.6,2.5752,7.152,8.178,6.832,1,GY1
2494.7,9.1298,100.12,132.6,19.94,92.2,2.5046,6.346,7.882,6.51,1,GY1
2494.8,9.1314,99.92,133,20.98,93.4,2.4314,4.95,7.582,6.21,1,GY1
2494.9,9.1324,99.78,133,21.76,93.6,2.3676,3.412,7.43,6.07,1,GY1
2495,9.134,99.7,133,22,92,2.326,2.78,7.59,6.23,1,GY1
2495.1,9.1332,99.86,133,21.84,89.6,2.3284,4.676,8.238,6.854,1,GY1
2495.2,9.1348,100.08,132.4,21.5,86.6,2.3596,10.112,9.03,7.622,1,GY1
2495.3,9.146,100.32,130,20.94,84.6,2.4052,12.792,9.682,8.39,6,GY1
2495.4,9.1664,100.54,125.8,20.2,84.2,2.4484,10.646,9.968,8.984,6,GY1
2495.5,9.188,100.7,121,19.4,85,2.47,5.83,9.72,9.2,4,GY1
2495.6,9.248,100.78,119.4,18.68,89,2.4556,4.694,8.888,8.752,4,GY1
2495.7,9.2876,100.8,121.4,18.56,93,2.4322,5.004,7.984,7.962,1,GY1
2495.8,9.2972,100.84,126.2,19,97,2.4098,5.868,7.184,7.066,1,GY1
2495.9,9.2664,100.96,132.2,19.98,100.8,2.3932,6.468,6.594,6.252,1,GY1
2496,9.184,101.2,137,21.5,104,2.382,6.06,6.25,5.66,1,GY1
2496.1,9.092,101.6,140.2,22.78,105.6,2.3676,4.764,6.17,5.46,1,GY1
2496.2,9.048,102.18,143.4,23.22,105.4,2.352,3.912,6.294,5.53,1,GY1
2496.3,9.0244,102.78,145.8,22.74,102.6,2.3444,3.708,6.666,5.918,1,GY1
2496.4,9.0098,103.32,146.8,21.44,97.6,2.352,4.546,7.35,6.722,1,GY1
2496.5,9.009,103.8,146,19.6,92,2.38,7.01,8.43,8.09,1,GY1
2496.6,9.009,103.88,142,17.52,86.4,2.4264,15.954,10.214,10.378,1,GY1
2496.7,9.0072,103.78,137.4,15.68,81.4,2.4842,32.764,12.622,13.152,1,GY1
2496.8,9.0056,103.46,132.6,14.24,78.2,2.5418,43.092,15.294,15.844,6,GY1
2496.9,9.0048,102.92,128.4,13.36,77.6,2.5832,39.578,17.754,17.93,6,GY1
2497,9.004,102.2,126,13.2,80,2.588,21.85,19.41,18.93,6,GY1
2497.1,9.0056,101.4,124.4,14.16,83.2,2.528,16.658,18.754,17.834,6,GY1
2497.2,9.0066,100.6,122.8,15.6,86.4,2.4464,12.636,16.868,15.916,6,GY1
2497.3,9.0078,99.88,120.8,17.2,89.2,2.3592,8.176,14.376,13.712,1,GY1
2497.4,9.0092,99.32,118,18.64,91.2,2.2828,4.08,11.892,11.698,1,GY1
2497.5,9.01,99,114,19.6,92,2.234,3.56,10.02,10.29,1,GY1
2497.6,9.01,98.92,111.6,19.84,92,2.2292,5.496,9.004,9.474,1,GY1
2497.7,9.0136,99.02,110.4,19.66,92.6,2.2544,7.462,8.402,8.832,1,GY1
2497.8,9.02,99.18,111.2,19.34,93.4,2.2968,8.326,8.066,8.328,1,GY1
2497.9,9.0268,99.36,114,19.16,94.2,2.3442,8.076,7.892,7.948,4,GY1
2498,9.03,99.6,118,19.4,95,2.385,7.82,7.82,7.7,4,GY1
2498.1,9.0324,99.68,122,20.2,96.6,2.413,6.804,7.868,7.548,1,GY1
2498.2,9.0318,99.82,125.4,20.94,98.2,2.4356,6.424,7.97,7.42,1,GY1
2498.3,9.029,99.94,128.6,21.58,99.4,2.4548,6.636,8.09,7.336,1,GY1
2498.4,9.0252,100.04,131.6,22.1,100.2,2.4716,7.134,8.192,7.306,1,GY1
2498.5,9.022,100.2,134,22.5,101,2.486,7.35,8.24,7.33,1,GY1
2498.6,9.0196,100.44,136.4,22.98,101,2.4948,6.894,8.216,7.338,1,GY1
2498.7,9.0142,100.68,138.2,23.46,101,2.4976,6.714,8.168,7.322,1,GY1
2498.8,9.0082,100.92,139.4,23.9,100.6,2.4952,6.802,8.14,7.314,1,GY1
2498.9,9.0038,101.14,139.8,24.18,99.6,2.4896,6.962,8.154,7.34,1,GY1
2499,9.003,101.3,139,24.1,98,2.484,6.81,8.21,7.42,1,GY1
2499.1,9.003,101.46,137.4,23.46,96.4,2.4776,7.202,8.314,7.564,1,GY1
2499.2,9.0036,101.5,135.8,22.58,94.8,2.4634,8.224,8.394,7.726,1,GY1
2499.3,9.004,101.5,133.8,21.74,93.2,2.4426,9.044,8.45,7.882,1,GY1
2499.4,9.0036,101.5,131.4,21.12,91.2,2.4192,9.226,8.49,8.016,1,GY1
2499.5,9.002,101.5,129,20.8,88,2.4,8.73,8.53,8.12,1,GY1
2499.6,9.0012,101.42,125,20.72,85.6,2.4096,10.114,8.554,8.088,1,GY1
2499.7,9.0016,101.34,121,20.58,85,2.439,9.704,8.476,7.9,1,GY1
2499.8,9.004,101.26,117.8,20.22,85.8,2.4718,7.66,8.26,7.576,1,GY1
2499.9,9.0074,101.2,116.2,19.72,87.6,2.4912,5.314,7.914,7.16,1,GY1
2500,9.009,101.2,117,19.4,90,2.48,5.17,7.49,6.72,1,GY1
2500.1,9.0114,101.28,120.2,19.72,93.2,2.4408,6.834,7.114,6.344,1,GY1
2500.2,9.0114,101.42,122.8,20.4,96.4,2.4094,8.042,6.942,6.106,1,GY1
2500.3,9.0102,101.62,125.2,21.12,98.4,2.395,8.478,6.966,6.034,1,GY1
2500.4,9.0084,101.88,127.4,21.7,98.8,2.4002,8.246,7.18,6.148,1,GY1
2500.5,9.006,102.2,129,22.1,98,2.421,7.87,7.58,6.46,1,GY1
2500.6,9.006,102.6,130.6,22.34,97.2,2.4434,8.486,8.156,6.964,1,GY1
2500.7,9.0054,102.94,131,22.46,96.4,2.4586,9.666,8.744,7.498,1,GY1
2500.8,9.0042,103.22,129.8,22.46,95.6,2.4642,9.87,9.272,8.014,1,GY1
2500.9,9.0024,103.46,126.6,22.38,94.8,2.4584,8.562,9.676,8.456,1,GY1
2501,9,103.7,121,22.3,94,2.44,6.21,9.9,8.76,1,GY1
2501.1,8.9992,103.86,114.6,22.14,94,2.4144,5.698,9.868,8.84,1,GY1
2501.2,8.9978,104.02,110,21.8,94,2.3948,6.074,9.692,8.782,1,GY1
2501.3,8.997,104.18,108,21.36,94,2.3872,6.806,9.42,8.638,1,GY1
2501.4,8.9972,104.36,108.8,20.92,93.8,2.3948,7.796,9.082,8.44,1,GY1
2501.5,8.998,104.6,112,20.6,93,2.418,9.38,8.69,8.2,4,GY1
2501.6,8.9988,104.68,119.2,20.52,93.8,2.4492,8.996,8.178,7.864,1,GY1
2501.7,8.9996,104.7,128.2,20.56,95.2,2.4696,7.118,7.588,7.426,1,GY1
2501.8,9.0004,104.66,138.2,20.72,96.4,2.4784,5.514,6.948,6.894,1,GY1
2501.9,9.001,104.54,147.6,21,97.6,2.4786,5.118,6.302,6.288,1,GY1
2502,9.001,104.3,154,21.4,100,2.477,6.03,5.71,5.64,1,GY1
2502.1,9.0026,103.9,155.6,21.72,101.6,2.4914,7.134,5.27,5.08,1,GY1
2502.2,9.0102,103.5,155.4,21.8,102.6,2.5214,7.41,4.914,4.718,1,GY1
2502.3,9.027,103.14,153,21.68,102.2,2.5618,7.122,4.834,4.606,1,GY1
2502.4,9.0492,102.84,148.6,21.42,100.6,2.6034,6.698,5.04,4.744,1,GY1
2502.5,9.066,102.6,143,21.1,99,2.633,6.73,5.36,5.08,1,GY1
2502.6,9.1028,102.52,136.6,21.02,99,2.6234,6.962,5.824,5.568,1,GY1
2502.7,9.1246,102.44,130.8,21.24,99,2.585,6.966,6.354,6.086,1,GY1
2502.8,9.145,102.32,126.8,21.64,99.4,2.5318,6.926,6.914,6.598,1,GY1
2502.9,9.1664,102.14,124.8,22.04,100.4,2.4772,6.92,7.466,7.084,1,GY1
2503,9.18,101.9,124,22.2,102,2.434,6.92,7.97,7.54,1,GY1
2503.1,9.1832,101.58,123.2,22.2,103.6,2.4148,6.752,8.418,7.964,1,GY1
2503.2,9.1858,101.32,121.8,22.38,104.6,2.4082,7.34,8.812,8.238,1,GY1
2503.3,9.1866,101.08,121,22.7,105.4,2.409,8.784,9.12,8.466,1,GY1
2503.4,9.1862,100.88,120.8,23,106,2.4138,10.04,9.308,8.658,1,GY1
2503.5,9.187,100.8,120,23,106,2.421,8.92,9.34,8.73,1,GY1
2503.6,9.191,100.72,120.8,22.52,104.4,2.4362,6.072,9.148,8.626,1,GY1
2503.7,9.2004,100.7,122.2,22.28,103.4,2.4616,5.06,8.788,8.39,1,GY1
2503.8,9.2092,100.66,125,22.4,102.6,2.4932,5.04,8.312,8.042,1,GY1
2503.9,9.2154,100.58,128.8,22.84,102.2,2.524,5.16,7.77,7.61,1,GY1
2504,9.221,100.5,132,23.4,103,2.544,4.56,7.21,7.13,1,GY1
2504.1,9.2114,100.26,134.4,23.32,103,2.5224,3.736,6.738,6.682,6,GY1
2504.2,9.2036,100.08,135,23,103.6,2.4774,3.146,6.35,6.288,1,GY1
2504.3,9.1952,99.92,134.2,22.6,104,2.4234,2.938,6.05,5.98,1,GY1
2504.4,9.1876,99.78,132.6,22.24,104,2.371,3.18,5.848,5.782,1,GY1
2504.5,9.186,99.7,131,22,104,2.327,3.86,5.76,5.71,1,GY1
2504.6,9.186,99.7,129.4,21.76,104,2.2942,3.588,5.808,5.782,1,GY1
2504.7,9.186,99.88,129,21.64,104,2.2752,2.794,5.952,5.932,1,GY1
2504.8,9.186,100.12,129.8,21.64,104.4,2.2716,2.162,6.156,6.116,1,GY1
2504.9,9.1866,100.4,131.4,21.78,105.4,2.2842,1.98,6.382,6.302,1,GY1
2505,9.189,100.8,133,22.1,107,2.313,2.14,6.59,6.47,1,GY1
2505.1,9.1874,101.12,137,22.34,107,2.357,2.652,6.75,6.59,1,GY1
2505.2,9.1804,101.44,142.2,22.4,107,2.3956,3.536,6.886,6.686,1,GY1
2505.3,9.1536,101.72,147.8,22.28,106.6,2.4196,4.388,6.994,6.758,1,GY1
2505.4,9.1032,101.94,152.8,22.04,105.8,2.4238,4.734,7.066,6.806,1,GY1
