DEPTH,GR,CNL,DT,DEN,MSFL,RS,RD,Well Name,Facies
2451.2800,126.8045,21.3335,107.3387,2.3986,6.6002,8.1811,8.1429,1,1
2451.3000,127.1182,21.5652,107.5329,2.3937,6.4085,8.0951,8.0707,1,1
2451.3200,127.4636,21.7962,107.6811,2.3893,6.2290,8.0148,8.0048,1,1
2451.3400,127.8360,22.0198,107.7809,2.3854,6.0669,7.9410,7.9458,1,1
2451.3600,128.2232,22.2199,107.8260,2.3817,5.9352,7.8760,7.8949,1,1
2451.3800,128.6249,22.3957,107.8160,2.3781,5.8344,7.8198,7.8521,1,1
2451.4000,129.0406,22.5428,107.7447,2.3747,5.7667,7.7733,7.8181,1,1
2451.4200,129.4703,22.6596,107.6096,2.3713,5.7329,7.7368,7.7929,1,1
2451.4400,129.9067,22.7490,107.4281,2.3681,5.7356,7.7092,7.7760,1,1
2451.4600,130.3319,22.8182,107.2424,2.3651,5.7816,7.6878,7.7654,1,1
2451.4800,130.7451,22.8673,107.0549,2.3624,5.8713,7.6725,7.7613,1,1
2451.5000,131.1441,22.8974,106.8748,2.3600,6.0079,7.6629,7.7634,1,1
2451.5200,131.5281,22.9088,106.7059,2.3578,6.1929,7.6589,7.7717,1,1
2451.5400,131.8909,22.9028,106.5462,2.3559,6.4199,7.6600,7.7855,1,1
2451.5600,132.2170,22.8820,106.3913,2.3544,6.6731,7.6651,7.8035,1,1
2451.5800,132.5055,22.8467,106.2409,2.3533,6.9519,7.6742,7.8253,1,1
2451.6000,132.7518,22.7970,106.0978,2.3527,7.2549,7.6868,7.8508,1,1
2451.6200,132.9538,22.7330,105.9631,2.3526,7.5817,7.7029,7.8797,1,1
2451.6400,133.1164,22.6566,105.8260,2.3529,7.9256,7.7227,7.9122,1,1
2451.6600,133.2510,22.5722,105.6596,2.3538,8.2705,7.7463,7.9486,1,1
2451.6800,133.3583,22.4800,105.4627,2.3552,8.6158,7.7737,7.9889,1,1
2451.7000,133.4400,22.3804,105.2293,2.3571,8.9599,7.8050,8.0332,1,1
2451.7200,133.4966,22.2735,104.9572,2.3596,9.3023,7.8402,8.0815,1,1
2451.7400,133.5302,22.1615,104.6472,2.3626,9.6354,7.8792,8.1337,1,1
2451.7600,133.5457,22.0501,104.3012,2.3663,9.9404,7.9221,8.1901,1,1
2451.7800,133.5432,21.9394,103.9192,2.3706,10.2161,7.9688,8.2506,1,1
2451.8000,133.5235,21.8299,103.4984,2.3755,10.4536,8.0194,8.3152,1,1
2451.8200,133.4867,21.7217,103.0377,2.3811,10.6493,8.0738,8.3840,1,1
2451.8400,133.4347,21.6179,102.5469,2.3873,10.8204,8.1322,8.4569,1,1
2451.8600,133.3719,21.5262,102.0500,2.3937,11.0086,8.1949,8.5336,1,1
2451.8800,133.2987,21.4472,101.5481,2.4004,11.2165,8.2618,8.6141,1,1
2451.9000,133.2158,21.3831,101.0439,2.4071,11.4560,8.3336,8.6988,1,1
2451.9200,133.1236,21.3350,100.5383,2.4139,11.7321,8.4105,8.7878,1,1
2451.9400,133.0227,21.3003,100.0397,2.4207,12.0319,8.4909,8.8796,1,1
2451.9600,132.9148,21.2733,99.5681,2.4272,12.3240,8.5712,8.9705,1,1
2451.9800,132.8000,21.2535,99.1245,2.4333,12.6067,8.6510,9.0603,1,1
2452.0000,132.6792,21.2395,98.7119,2.4389,12.8790,8.7300,9.1486,1,1
2452.0200,132.5528,21.2308,98.3315,2.4441,13.1404,8.8080,9.2352,1,1
2452.0400,132.4189,21.2284,97.9887,2.4488,13.3741,8.8838,9.3189,1,1
2452.0600,132.2723,21.2346,97.6972,2.4529,13.5387,8.9547,9.3961,1,1
2452.0800,132.1129,21.2494,97.4578,2.4563,13.6320,9.0206,9.4669,1,1
2452.1000,131.9394,21.2736,97.2771,2.4592,13.6430,9.0810,9.5305,1,1
2452.1200,131.7514,21.3073,97.1576,2.4614,13.5675,9.1357,9.5867,1,1
2452.1400,131.5495,21.3499,97.0875,2.4630,13.4122,9.1843,9.6352,1,1
2452.1600,131.3352,21.4004,97.0372,2.4640,13.1936,9.2255,9.6748,1,1
2452.1800,131.1087,21.4587,97.0053,2.4643,12.9126,9.2592,9.7056,1,1
2452.2000,130.8686,21.5255,96.9863,2.4639,12.5694,9.2852,9.7274,1,1
2452.2200,130.6145,21.6010,96.9780,2.4628,12.1640,9.3035,9.7400,1,1
2452.2400,130.3514,21.6822,96.9789,2.4611,11.7055,9.3138,9.7434,1,1
2452.2600,130.0918,21.7619,96.9853,2.4590,11.2163,9.3157,9.7373,1,1
2452.2800,129.8363,21.8397,96.9969,2.4565,10.6973,9.3091,9.7217,1,1
2452.3000,129.5876,21.9142,97.0104,2.4536,10.1475,9.2939,9.6967,1,1
2452.3200,129.3467,21.9849,97.0246,2.4504,9.5665,9.2702,9.6622,1,1
2452.3400,129.1134,22.0512,97.0468,2.4468,8.9748,9.2375,9.6181,1,1
2452.3600,128.8872,22.1120,97.0954,2.4434,8.4225,9.1952,9.5642,1,1
2452.3800,128.6683,22.1671,97.1713,2.4399,7.9123,9.1431,9.5005,1,1
2452.4000,128.4577,22.2163,97.2813,2.4365,7.4532,9.0806,9.4264,1,1
2452.4200,128.2559,22.2596,97.4279,2.4332,7.0489,9.0074,9.3418,1,1
2452.4400,128.0591,22.2965,97.6009,2.4300,6.7052,8.9251,9.2484,1,1
2452.4600,127.8583,22.3255,97.7753,2.4273,6.4360,8.8379,9.1500,1,1
2452.4800,127.6530,22.3467,97.9497,2.4250,6.2423,8.7457,9.0469,1,1
2452.5000,127.4411,22.3590,98.1183,2.4232,6.1322,8.6493,8.9396,1,1
2452.5200,127.2219,22.3621,98.2789,2.4219,6.1090,8.5487,8.8282,1,1
2452.5400,126.9956,22.3582,98.4343,2.4211,6.1568,8.4451,8.7142,1,1
2452.5600,126.7630,22.3530,98.5919,2.4208,6.2365,8.3413,8.6008,1,1
2452.5800,126.5241,22.3468,98.7521,2.4209,6.3461,8.2373,8.4884,1,1
2452.6000,126.2780,22.3403,98.9178,2.4216,6.4796,8.1337,8.3774,1,1
2452.6200,126.0245,22.3338,99.0903,2.4228,6.6345,8.0306,8.2682,1,1
2452.6400,125.7662,22.3287,99.2631,2.4245,6.8045,7.9285,8.1611,1,1
2452.6600,125.5097,22.3285,99.4207,2.4266,6.9742,7.8287,8.0573,1,1
2452.6800,125.2552,22.3333,99.5622,2.4290,7.1426,7.7312,7.9570,1,1
2452.7000,125.0034,22.3438,99.6837,2.4319,7.3082,7.6363,7.8601,1,1
2452.7200,124.7545,22.3603,99.7836,2.4352,7.4702,7.5440,7.7669,1,1
2452.7400,124.5109,22.3831,99.8645,2.4388,7.6214,7.4546,7.6775,1,1
2452.7600,124.2788,22.4131,99.9326,2.4427,7.7446,7.3690,7.5926,1,1
2452.7800,124.0584,22.4502,99.9880,2.4467,7.8386,7.2871,7.5123,1,1
2452.8000,123.8508,22.4944,100.0291,2.4511,7.8962,7.2091,7.4364,1,1
2452.8200,123.6564,22.5457,100.0550,2.4558,7.9144,7.1349,7.3649,1,1
2452.8400,123.4762,22.6050,100.0759,2.4605,7.9053,7.0653,7.2986,1,1
2452.8600,123.3121,22.6751,100.1167,2.4646,7.8984,7.0020,7.2393,1,1
2452.8800,123.1644,22.7559,100.1787,2.4680,7.8955,6.9451,7.1872,1,1
2452.9000,123.0341,22.8494,100.2664,2.4706,7.9033,6.8956,7.1430,1,1
2452.9200,122.9217,22.9563,100.3816,2.4723,7.9244,6.8538,7.1071,1,1
2452.9400,122.8251,23.0721,100.5269,2.4733,7.9559,6.8181,7.0780,1,1
2452.9600,122.7394,23.1857,100.7087,2.4736,7.9901,6.7851,7.0516,1,1
2452.9800,122.6644,23.2966,100.9275,2.4732,8.0268,6.7544,7.0279,1,1
2453.0000,122.5989,23.4029,101.1887,2.4723,8.0676,6.7256,7.0060,1,1
2453.0200,122.5426,23.5039,101.4944,2.4707,8.1133,6.6983,6.9858,1,1
2453.0400,122.4957,23.5982,101.8317,2.4686,8.1535,6.6724,6.9668,1,1
2453.0600,122.4593,23.6829,102.1689,2.4659,8.1634,6.6475,6.9481,1,1
2453.0800,122.4333,23.7577,102.5042,2.4628,8.1413,6.6237,6.9298,1,1
2453.1000,122.4169,23.8219,102.8288,2.4592,8.0810,6.6009,6.9115,1,1
2453.1200,122.4099,23.8754,103.1392,2.4552,7.9799,6.5791,6.8932,1,1
2453.1400,122.4154,23.9174,103.4438,2.4507,7.8418,6.5581,6.8748,1,1
2453.1600,122.4414,23.9465,103.7634,2.4460,7.6759,6.5376,6.8561,1,1
2453.1800,122.4882,23.9624,104.0993,2.4411,7.4827,6.5174,6.8372,1,1
2453.2000,122.5579,23.9647,104.4560,2.4359,7.2623,6.4975,6.8178,1,1
2453.2200,122.6511,23.9531,104.8355,2.4305,7.0148,6.4779,6.7980,1,1
2453.2400,122.7670,23.9281,105.2350,2.4249,6.7449,6.4583,6.7778,1,1
2453.2600,122.9033,23.8904,105.6474,2.4195,6.4640,6.4386,6.7571,1,1
2453.2800,123.0599,23.8402,106.0725,2.4143,6.1726,6.4187,6.7361,1,1
2453.3000,123.2369,23.7760,106.5121,2.4093,5.8704,6.3983,6.7146,1,1
2453.3200,123.4345,23.6973,106.9669,2.4045,5.5575,6.3774,6.6926,1,1
2453.3400,123.6509,23.6094,107.4265,2.4000,5.2429,6.3565,6.6702,1,1
2453.3600,123.8822,23.5251,107.8655,2.3959,4.9489,6.3365,6.6480,1,1
2453.3800,124.1281,23.4452,108.2827,2.3922,4.6765,6.3176,6.6261,1,1
2453.4000,124.3878,23.3718,108.6729,2.3890,4.4309,6.2998,6.6042,1,1
2453.4200,124.6608,23.3058,109.0342,2.3862,4.2139,6.2832,6.5823,1,1
2453.4400,124.9476,23.2491,109.3655,2.3839,4.0249,6.2681,6.5612,1,1
2453.4600,125.2499,23.2065,109.6641,2.3818,3.8618,6.2548,6.5429,1,1
2453.4800,125.5676,23.1784,109.9296,2.3799,3.7246,6.2433,6.5275,1,1
2453.5000,125.9016,23.1668,110.1605,2.3782,3.6129,6.2336,6.5155,1,1
2453.5200,126.2522,23.1724,110.3559,2.3767,3.5267,6.2258,6.5070,1,1
2453.5400,126.6176,23.1925,110.5190,2.3753,3.4668,6.2199,6.5020,1,1
2453.5600,126.9941,23.2201,110.6573,2.3741,3.4351,6.2167,6.5003,1,1
2453.5800,127.3812,23.2548,110.7715,2.3730,3.4319,6.2161,6.5020,1,1
2453.6000,127.7790,23.2958,110.8629,2.3720,3.4578,6.2180,6.5070,1,1
2453.6200,128.1874,23.3429,110.9323,2.3710,3.5130,6.2225,6.5153,1,1
2453.6400,128.6039,23.3940,110.9794,2.3701,3.5968,6.2299,6.5271,1,1
2453.6600,129.0228,23.4439,111.0032,2.3693,3.7077,6.2403,6.5426,1,1
2453.6800,129.4438,23.4924,111.0038,2.3684,3.8455,6.2540,6.5618,1,1
2453.7000,129.8662,23.5390,110.9817,2.3676,4.0102,6.2710,6.5848,1,1
2453.7200,130.2899,23.5833,110.9370,2.3668,4.2019,6.2913,6.6116,1,1
2453.7400,130.7123,23.6236,110.8677,2.3661,4.4196,6.3149,6.6422,1,1
2453.7600,131.1270,23.6555,110.7693,2.3653,4.6613,6.3419,6.6765,1,1
2453.7800,131.5337,23.6788,110.6416,2.3644,4.9271,6.3722,6.7143,1,1
2453.8000,131.9324,23.6934,110.4850,2.3635,5.2211,6.4058,6.7557,1,1
2453.8200,132.3230,23.6993,110.2999,2.3625,5.5452,6.4426,6.8006,1,1
2453.8400,132.7010,23.6934,110.0808,2.3615,5.8826,6.4830,6.8493,1,1
2453.8600,133.0554,23.6679,109.8145,2.3608,6.1925,6.5282,6.9020,1,1
2453.8800,133.3856,23.6223,109.5004,2.3603,6.4725,6.5780,6.9588,1,1
2453.9000,133.6906,23.5535,109.1348,2.3602,6.7120,6.6334,7.0202,1,1
2453.9200,133.9698,23.4601,108.7164,2.3604,6.9068,6.6946,7.0865,1,1
2453.9400,134.2189,23.3476,108.2474,2.3610,7.0643,6.7596,7.1561,1,1
2453.9600,134.4272,23.2300,107.7337,2.3619,7.2032,6.8240,7.2249,1,1
2453.9800,134.5940,23.1080,107.1752,2.3633,7.3244,6.8874,7.2927,1,1
2454.0000,134.7164,22.9839,106.5647,2.3651,7.4298,6.9490,7.3588,1,1
2454.0200,134.7933,22.8588,105.8994,2.3673,7.5203,7.0085,7.4230,1,1
2454.0400,134.8263,22.7337,105.2080,2.3700,7.6003,7.0654,7.4848,1,1
2454.0600,134.8197,22.6109,104.5613,2.3729,7.6804,7.1191,7.5434,1,1
2454.0800,134.7735,22.4905,103.9633,2.3762,7.7612,7.1694,7.5985,1,1
2454.1000,134.6858,22.3729,103.4316,2.3798,7.8469,7.2162,7.6503,1,1
2454.1200,134.5557,22.2581,102.9736,2.3837,7.9393,7.2594,7.6986,1,1
2454.1400,134.3927,22.1474,102.5779,2.3878,8.0318,7.2988,7.7430,1,1
2454.1600,134.2200,22.0443,102.2168,2.3920,8.1082,7.3339,7.7828,1,1
2454.1800,134.0389,21.9489,101.8887,2.3964,8.1676,7.3646,7.8179,1,1
2454.2000,133.8529,21.8615,101.5890,2.4009,8.2087,7.3908,7.8483,1,1
2454.2200,133.6634,21.7823,101.3158,2.4055,8.2310,7.4125,7.8738,1,1
2454.2400,133.4750,21.7126,101.0688,2.4101,8.2277,7.4297,7.8944,1,1
2454.2600,133.2995,21.6553,100.8474,2.4145,8.1822,7.4423,7.9097,1,1
2454.2800,133.1374,21.6107,100.6516,2.4186,8.0936,7.4501,7.9196,1,1
2454.3000,132.9916,21.5793,100.4816,2.4225,7.9541,7.4531,7.9240,1,1
2454.3200,132.8632,21.5615,100.3375,2.4261,7.7605,7.4511,7.9227,1,1
2454.3400,132.7518,21.5573,100.2167,2.4292,7.5272,7.4447,7.9163,1,1
2454.3600,132.6569,21.5668,100.1128,2.4318,7.2895,7.4356,7.9060,1,1
2454.3800,132.5783,21.5900,100.0253,2.4338,7.0490,7.4236,7.8919,1,1
2454.4000,132.5169,21.6282,99.9476,2.4350,6.8093,7.4092,7.8741,1,1
2454.4200,132.4731,21.6819,99.8772,2.4355,6.5718,7.3923,7.8526,1,1
2454.4400,132.4442,21.7470,99.8322,2.4354,6.3491,7.3732,7.8282,1,1
2454.4600,132.4236,21.8139,99.8570,2.4350,6.1721,7.3526,7.8023,1,1
2454.4800,132.4111,21.8820,99.9544,2.4344,6.0429,7.3304,7.7752,1,1
2454.5000,132.4057,21.9493,100.1407,2.4337,5.9721,7.3067,7.7470,1,1
2454.5200,132.4069,22.0150,100.4225,2.4328,5.9642,7.2815,7.7179,1,1
2454.5400,132.4136,22.0791,100.7740,2.4318,6.0053,7.2550,7.6881,1,1
2454.5600,132.4231,22.1422,101.1323,2.4308,6.0615,7.2283,7.6583,1,1
2454.5800,132.4351,22.2042,101.4939,2.4298,6.1312,7.2012,7.6283,1,1
2454.6000,132.4482,22.2653,101.8463,2.4289,6.2084,7.1740,7.5984,1,1
2454.6200,132.4618,22.3256,102.1845,2.4280,6.2907,7.1468,7.5686,1,1
2454.6400,132.4787,22.3843,102.5086,2.4272,6.3760,7.1195,7.5390,1,1
2454.6600,132.5052,22.4397,102.8190,2.4266,6.4587,7.0923,7.5097,1,1
2454.6800,132.5418,22.4918,103.1158,2.4262,6.5388,7.0652,7.4808,1,1
2454.7000,132.5889,22.5407,103.3993,2.4259,6.6154,7.0382,7.4522,1,1
2454.7200,132.6466,22.5864,103.6698,2.4259,6.6884,7.0113,7.4240,1,4
2454.7400,132.7181,22.6271,103.9230,2.4261,6.7544,6.9846,7.3961,1,1
2454.7600,132.8111,22.6583,104.1488,2.4266,6.8053,6.9581,7.3688,1,1
2454.7800,132.9261,22.6799,104.3466,2.4274,6.8403,6.9318,7.3419,1,1
2454.8000,133.0674,22.6910,104.5163,2.4286,6.8545,6.9057,7.3155,1,1
2454.8200,133.2368,22.6913,104.6579,2.4301,6.8458,6.8798,7.2895,1,1
2454.8400,133.4248,22.6801,104.7639,2.4320,6.8260,6.8542,7.2640,1,1
2454.8600,133.6084,22.6558,104.8163,2.4339,6.8243,6.8292,7.2389,1,1
2454.8800,133.7863,22.6183,104.8138,2.4359,6.8423,6.8048,7.2141,1,1
2454.9000,133.9563,22.5663,104.7474,2.4379,6.8899,6.7812,7.1897,1,1
2454.9200,134.1176,22.4993,104.6133,2.4400,6.9709,6.7584,7.1658,1,1
2454.9400,134.2614,22.4203,104.4301,2.4420,7.0719,6.7362,7.1421,1,1
2454.9600,134.3663,22.3367,104.2431,2.4439,7.1604,6.7142,7.1182,1,1
2454.9800,134.4312,22.2490,104.0548,2.4456,7.2344,6.6923,7.0941,1,1
2455.0000,134.4521,22.1581,103.8752,2.4471,7.2872,6.6703,7.0696,1,1
2455.0200,134.4274,22.0644,103.7083,2.4484,7.3160,6.6481,7.0445,1,1
2455.0400,134.3544,21.9699,103.5511,2.4495,7.3225,6.6262,7.0194,1,1
2455.0600,134.2271,21.8789,103.3962,2.4504,7.3110,6.6055,6.9957,1,1
2455.0800,134.0449,21.7917,103.2432,2.4511,7.2816,6.5862,6.9734,1,1
2455.1000,133.8027,21.7090,103.0925,2.4515,7.2333,6.5683,6.9525,1,1
2455.1200,133.4984,21.6310,102.9442,2.4517,7.1656,6.5518,6.9331,1,1
2455.1400,133.1444,21.5591,102.7938,2.4517,7.0838,6.5371,6.9159,1,1
2455.1600,132.7707,21.4964,102.6304,2.4515,7.0004,6.5257,6.9025,1,1
2455.1800,132.3790,21.4432,102.4532,2.4510,6.9160,6.5176,6.8930,1,1
2455.2000,131.9745,21.3993,102.2611,2.4504,6.8314,6.5128,6.8875,1,1
2455.2200,131.5593,21.3648,102.0536,2.4496,6.7469,6.5115,6.8861,1,1
2455.2400,131.1366,21.3423,101.8268,2.4486,6.6688,6.5140,6.8894,1,1
2455.2600,130.7144,21.3382,101.5714,2.4474,6.6129,6.5216,6.8989,1,1
2455.2800,130.2930,21.3529,101.2870,2.4462,6.5798,6.5343,6.9145,1,1
2455.3000,129.8761,21.3903,100.9729,2.4448,6.5707,6.5519,6.9365,1,1
2455.3200,129.4650,21.4520,100.6289,2.4433,6.5860,6.5745,6.9648,1,1
2455.3400,129.0546,21.5292,100.2498,2.4418,6.6335,6.6032,7.0003,1,1
2455.3600,128.6325,21.6004,99.8229,2.4405,6.7328,6.6402,7.0451,1,1
2455.3800,128.1981,21.6644,99.3475,2.4396,6.8846,6.6858,7.0992,1,1
2455.4000,127.7499,21.7173,98.8196,2.4391,7.0887,6.7405,7.1633,1,1
2455.4200,127.2872,21.7576,98.2377,2.4390,7.3450,6.8047,7.2376,1,1
2455.4400,126.8067,21.7837,97.6055,2.4392,7.6699,6.8779,7.3217,1,1
2455.4600,126.3003,21.7919,96.9322,2.4399,8.1035,6.9593,7.4149,1,1
2455.4800,125.7676,21.7819,96.2180,2.4409,8.6490,7.0488,7.5171,1,1
2455.5000,125.2053,21.7524,95.4593,2.4423,9.3351,7.1468,7.6287,1,1
2455.5200,124.6121,21.7030,94.6544,2.4441,10.1735,7.2534,7.7499,1,1
2455.5400,123.9927,21.6344,93.8228,2.4463,11.0924,7.3670,7.8788,1,1
2455.5600,123.3585,21.5483,93.0117,2.4488,11.9163,7.4835,8.0110,1,1
2455.5800,122.7100,21.4450,92.2239,2.4516,12.6353,7.6026,8.1464,1,1
2455.6000,122.0454,21.3240,91.4704,2.4548,13.2093,7.7239,8.2845,1,1
2455.6200,121.3639,21.1853,90.7559,2.4583,13.6219,7.8472,8.4251,1,1
2455.6400,120.6797,21.0311,90.0755,2.4621,13.8895,7.9712,8.5665,1,1
2455.6600,120.0272,20.8666,89.4176,2.4662,14.0521,8.0923,8.7046,1,1
2455.6800,119.4083,20.6919,88.7813,2.4704,14.1116,8.2105,8.8393,1,1
2455.7000,118.8268,20.5064,88.1634,2.4749,14.0694,8.3254,8.9700,1,1
2455.7200,118.2842,20.3098,87.5624,2.4795,13.9259,8.4367,9.0967,1,1
2455.7400,117.7925,20.1086,86.9841,2.4842,13.6968,8.5432,9.2177,1,1
2455.7600,117.3808,19.9189,86.4430,2.4889,13.4204,8.6418,9.3291,1,1
2455.7800,117.0507,19.7415,85.9397,2.4936,13.0978,8.7322,9.4308,1,1
2455.8000,116.8099,19.5785,85.4760,2.4981,12.7210,8.8146,9.5226,1,1
2455.8200,116.6614,19.4308,85.0525,2.5024,12.2865,8.8888,9.6046,1,1
2455.8400,116.6012,19.3031,84.6731,2.5065,11.8536,8.9523,9.6740,1,1
2455.8600,116.6198,19.2069,84.3474,2.5104,11.5678,8.9990,9.7243,1,1
2455.8800,116.7167,19.1430,84.0754,2.5139,11.4381,9.0284,9.7550,1,1
2455.9000,116.8926,19.1157,83.8483,2.5171,11.5225,9.0389,9.7643,1,1
2455.9200,117.1478,19.1270,83.6626,2.5199,11.8447,9.0298,9.7515,1,1
2455.9400,117.4745,19.1701,83.5575,2.5223,12.3067,9.0024,9.7179,1,1
2455.9600,117.8536,19.2288,83.6287,2.5244,12.6687,8.9596,9.6672,1,1
2455.9800,118.2841,19.3021,83.8826,2.5261,12.9172,8.9017,9.5995,1,1
2456.0000,118.7658,19.3875,84.3571,2.5275,12.9939,8.8284,9.5145,1,1
2456.0200,119.2986,19.4839,85.0680,2.5285,12.8750,8.7395,9.4119,1,1
2456.0400,119.8692,19.5892,85.9500,2.5292,12.5992,8.6380,9.2953,1,1
2456.0600,120.4453,19.6982,86.8437,2.5295,12.2614,8.5313,9.1732,1,1
2456.0800,121.0252,19.8106,87.7400,2.5295,11.8664,8.4198,9.0458,1,1
2456.1000,121.6040,19.9256,88.6039,2.5291,11.4278,8.3049,8.9149,1,1
2456.1200,122.1797,20.0431,89.4209,2.5284,10.9511,8.1871,8.7810,1,1
2456.1400,122.7453,20.1609,90.2044,2.5274,10.4463,8.0671,8.6448,1,1
2456.1600,123.2840,20.2741,90.9875,2.5261,9.9379,7.9466,8.5084,1,1
2456.1800,123.7947,20.3823,91.7718,2.5245,9.4269,7.8259,8.3718,1,1
2456.2000,124.2736,20.4849,92.5634,2.5227,8.9155,7.7050,8.2353,1,6
2456.2200,124.7192,20.5816,93.3646,2.5206,8.4043,7.5842,8.0991,1,6
2456.2400,125.1310,20.6709,94.1713,2.5183,7.9083,7.4641,7.9638,1,6
2456.2600,125.5079,20.7486,94.9730,2.5157,7.4638,7.3464,7.8315,1,6
2456.2800,125.8498,20.8147,95.7692,2.5129,7.0730,7.2311,7.7021,1,6
2456.3000,126.1541,20.8670,96.5595,2.5097,6.7483,7.1187,7.5762,1,6
2456.3200,126.4196,20.9048,97.3437,2.5062,6.4946,7.0092,7.4539,1,6
2456.3400,126.6538,20.9320,98.1170,2.5026,6.2963,6.9028,7.3351,1,1
2456.3600,126.8746,20.9581,98.8672,2.4994,6.1152,6.8001,7.2197,1,1
2456.3800,127.0830,20.9838,99.5937,2.4966,5.9494,6.7013,7.1075,1,1
2456.4000,127.2810,21.0108,100.2937,2.4944,5.7905,6.6064,6.9986,1,1
2456.4200,127.4695,21.0400,100.9661,2.4927,5.6353,6.5156,6.8928,1,1
2456.4400,127.6539,21.0713,101.6118,2.4916,5.4867,6.4286,6.7904,1,1
2456.4600,127.8478,21.1048,102.2326,2.4911,5.3523,6.3448,6.6922,1,1
2456.4800,128.0518,21.1404,102.8289,2.4911,5.2323,6.2641,6.5982,1,1
2456.5000,128.2697,21.1781,103.4056,2.4917,5.1276,6.1864,6.5084,1,1
2456.5200,128.5031,21.2181,103.9648,2.4929,5.0384,6.1115,6.4228,1,1
2456.5400,128.7493,21.2603,104.4895,2.4946,4.9659,6.0398,6.3419,1,1
2456.5600,129.0017,21.3051,104.9387,2.4967,4.9127,5.9723,6.2665,1,1
2456.5800,129.2600,21.3524,105.3098,2.4992,4.8791,5.9092,6.1966,1,1
2456.6000,129.5246,21.4023,105.5888,2.5021,4.8665,5.8507,6.1325,1,1
2456.6200,129.7958,21.4549,105.7700,2.5054,4.8756,5.7968,6.0743,1,1
2456.6400,130.0676,21.5098,105.8732,2.5091,4.9034,5.7476,6.0218,1,1
2456.6600,130.3256,21.5664,105.9465,2.5130,4.9421,5.7032,5.9750,1,1
2456.6800,130.5690,21.6247,105.9925,2.5171,4.9914,5.6636,5.9339,1,1
2456.7000,130.7958,21.6848,106.0202,2.5214,5.0508,5.6288,5.8984,1,1
2456.7200,131.0053,21.7468,106.0333,2.5259,5.1201,5.5990,5.8686,1,1
2456.7400,131.1935,21.8096,106.0332,2.5306,5.1957,5.5740,5.8442,1,1
2456.7600,131.3508,21.8706,106.0235,2.5354,5.2692,5.5536,5.8248,1,1
2456.7800,131.4767,21.9296,106.0046,2.5401,5.3400,5.5379,5.8103,1,1
2456.8000,131.5692,21.9865,105.9824,2.5449,5.4064,5.5269,5.8007,1,1
2456.8200,131.6274,22.0411,105.9594,2.5496,5.4677,5.5207,5.7960,1,1
2456.8400,131.6506,22.0922,105.9190,2.5543,5.5233,5.5188,5.7958,1,1
2456.8600,131.6372,22.1374,105.8209,2.5589,5.5712,5.5204,5.7991,1,1
2456.8800,131.5871,22.1765,105.6624,2.5634,5.6115,5.5255,5.8059,1,1
2456.9000,131.4980,22.2086,105.4258,2.5678,5.6426,5.5341,5.8161,1,1
2456.9200,131.3690,22.2335,105.1040,2.5721,5.6639,5.5462,5.8298,1,1
2456.9400,131.2059,22.2519,104.7306,2.5761,5.6790,5.5612,5.8464,1,1
2456.9600,131.0233,22.2653,104.3878,2.5798,5.6970,5.5773,5.8641,1,1
2456.9800,130.8218,22.2739,104.0804,2.5832,5.7182,5.5945,5.8829,1,1
2457.0000,130.6009,22.2780,103.8299,2.5862,5.7451,5.6126,5.9025,1,1
2457.0200,130.3605,22.2778,103.6451,2.5889,5.7786,5.6315,5.9229,1,1
2457.0400,130.1122,22.2732,103.5077,2.5912,5.8169,5.6508,5.9436,1,1
2457.0600,129.8847,22.2638,103.3731,2.5929,5.8553,5.6694,5.9639,1,1
2457.0800,129.6796,22.2495,103.2390,2.5941,5.8935,5.6873,5.9836,1,1
2457.1000,129.5019,22.2304,103.0961,2.5948,5.9309,5.7043,6.0026,1,1
2457.1200,129.3538,22.2065,102.9408,2.5950,5.9673,5.7202,6.0209,1,1
2457.1400,129.2385,22.1776,102.7766,2.5946,6.0018,5.7350,6.0382,1,1
2457.1600,129.1637,22.1439,102.6120,2.5936,6.0328,5.7485,6.0545,1,1
2457.1800,129.1298,22.1053,102.4476,2.5921,6.0602,5.7607,6.0696,1,1
2457.2000,129.1396,22.0622,102.2848,2.5900,6.0837,5.7716,6.0835,1,1
2457.2200,129.1942,22.0147,102.1241,2.5873,6.1033,5.7811,6.0962,1,1
2457.2400,129.2911,21.9616,101.9649,2.5841,6.1182,5.7893,6.1076,1,1
2457.2600,129.4244,21.8999,101.8057,2.5803,6.1268,5.7961,6.1176,1,1
2457.2800,129.5939,21.8294,101.6463,2.5759,6.1290,5.8016,6.1263,1,1
2457.3000,129.8016,21.7488,101.4864,2.5708,6.1245,5.8056,6.1336,1,1
2457.3200,130.0483,21.6575,101.3260,2.5650,6.1130,5.8082,6.1396,1,1
2457.3400,130.3233,21.5583,101.1653,2.5588,6.0946,5.8095,6.1441,1,1
2457.3600,130.6000,21.4579,101.0053,2.5529,6.0691,5.8092,6.1466,1,1
2457.3800,130.8772,21.3567,100.8459,2.5472,6.0364,5.8074,6.1469,1,1
2457.4000,131.1516,21.2557,100.6878,2.5420,5.9953,5.8040,6.1449,1,1
2457.4200,131.4218,21.1554,100.5312,2.5372,5.9451,5.7990,6.1405,1,1
2457.4400,131.6799,21.0568,100.3746,2.5329,5.8905,5.7926,6.1340,1,1
2457.4600,131.9061,20.9624,100.2143,2.5291,5.8430,5.7853,6.1263,1,1
